Id,Date,Text
1600987816057483264,2022-12-08 22:56:54+00:00,RT @SpaceX: Liftoff! https://t.co/axfShpTw0o
1600987507721527296,2022-12-08 22:55:41+00:00,"RT @yousuck2020: 月旅行のクルーが決まりました！
Crew for Moon Trip Selected!!
#dearMoonCrew @dearmoonproject 
https://t.co/Fle1vbPplD"
1600955995756253184,2022-12-08 20:50:28+00:00,"RT @SpaceX: Starlink started providing high-speed, low-latency internet to passengers during flights on the first @flyjsx jet this week! ht…"
1600947200812453888,2022-12-08 20:15:31+00:00,RT @Tesla: Configurator now live in Thailand 🇹🇭 → https://t.co/3lVkllVQJ4
1600947184249503744,2022-12-08 20:15:27+00:00,RT @Tesla: https://t.co/sS3CExP48Q
1600947170173018112,2022-12-08 20:15:24+00:00,RT @Tesla: Delivered our first Tesla Semis last week ✌️ https://t.co/4o2tlkDcyH
1600902278927380480,2022-12-08 17:17:01+00:00,X in beautiful San Francisco https://t.co/yM3LiGEpNL
1600788394375753729,2022-12-08 09:44:29+00:00,Woke v Woke https://t.co/hmhC5eelik
1600679462185467904,2022-12-08 02:31:37+00:00,RT @teslaownersSV: Tesla Semi is super quiet while pulling the float. Pretty insane to see this as the future. The exhaust and engine aren’…
1600617384183623681,2022-12-07 22:24:57+00:00,RT @SpaceX: Teams completed additional vehicle inspections and reviews; rocket and payload are looking good for launch of the @ispace_inc H…
1600439088560996353,2022-12-07 10:36:28+00:00,"Oh, you know, keeping busy … https://t.co/jgGYovK6jL"
1600319218854940673,2022-12-07 02:40:08+00:00,"Oh, what a tangled web they weave, when first they practice to …"
1599840937298968576,2022-12-05 18:59:37+00:00,So many interesting posts on Twitter these days!
1599671964582391808,2022-12-05 07:48:11+00:00,Starship takes beings of Earth to Mars https://t.co/6qaIc3p4yA
1599628033962307584,2022-12-05 04:53:37+00:00,"RT @COLDEX_STC: Despite 30 knot winds at the Allan Hills, Antarctica, where ice cores up to 2,700,000 years old have been found, @SpaceX St…"
1599382943893319680,2022-12-04 12:39:43+00:00,"The intelligence of this hive-mind will improve significantly as signal/noise, effective cross-linking of tweets &amp; speed of tweets all improve"
1599325924431798272,2022-12-04 08:53:09+00:00,Anything anyone says will be used against me in a court of law https://t.co/vWhFLyhYUj
1599261195470372866,2022-12-04 04:35:56+00:00,"The more Twitter improves its signal to noise ratio, the less relevant conventional news becomes"
1599259281584402432,2022-12-04 04:28:20+00:00,Trees of thought https://t.co/wxeirrmG9E
1599258460121538560,2022-12-04 04:25:04+00:00,Great work by Twitter Spaces team! https://t.co/L2mOCvXw5E
1599228101547868160,2022-12-04 02:24:26+00:00,Pretty wild that you can engage in back-and-forth dialogue with over 100k people live on Twitter Spaces!
1599226433976795136,2022-12-04 02:17:48+00:00,"RT @TwitterBusiness: Calling all businesses and professionals 📣

Visit our SMB resources page to download the guide to getting the most out…"
1599224347121500160,2022-12-04 02:09:31+00:00,"I am not expressing an opinion, but did promise to conduct this poll.

Should Assange and Snowden be pardoned?"
1599205091294052352,2022-12-04 00:53:00+00:00,Just a note to thank advertisers for returning to Twitter
1599158458615746561,2022-12-03 21:47:42+00:00,SBF was bad at League. Nuff said.
1598989666812071936,2022-12-03 10:36:59+00:00,Twitter servers are running at Warp 9!! https://t.co/vtZZeKupC7
1598864377750306816,2022-12-03 02:19:07+00:00,Tune in for Episode 2 of The Twitter Files tomorrow!
1598825403182874625,2022-12-02 23:44:15+00:00,Here we go!! 🍿🍿 https://t.co/eILK9f3bAm
1598778884639653891,2022-12-02 20:39:24+00:00,What really happened with the Hunter Biden story suppression by Twitter will be published on Twitter at 5pm ET!
1598770563597606917,2022-12-02 20:06:20+00:00,"Major Twitter system improvements were implemented this week to drop hammer hard on spam/scam accounts.

Taking just past 24 hours, does it seem like there are far fewer?"
1598765633121898496,2022-12-02 19:46:45+00:00,"Twitter is now serving almost 90 billion tweet impressions per day!

Just how incredibly alive the system actually is will become obvious as we show view count on all tweets."
1598752139278532610,2022-12-02 18:53:08+00:00,"Hate speech impressions (# of times tweet was viewed) continue to decline, despite significant user growth!

@TwitterSafety will publish data weekly.

Freedom of speech doesn’t mean freedom of reach. Negativity should &amp; will get less reach than positivity. https://t.co/36zl29rCSM"
1598718904830132225,2022-12-02 16:41:04+00:00,"You know Twitter is being fair when extremists on far right and far left are simultaneously upset!

Twitter aims to serve center 80% of people, who wish to learn, laugh &amp; engage in reasoned debate. ❤️"
1598714331872780288,2022-12-02 16:22:54+00:00,"RT @neuralink: Thank you for joining our live stream to hear about the progress the team has made in the last year. In case you missed it,…"
1598548365364498432,2022-12-02 05:23:24+00:00,FAFO
1598501091720630272,2022-12-02 02:15:33+00:00,"RT @Tesla: Tesla Semi driving 500 miles, fully loaded, on a single charge https://t.co/iZzomLcwZF"
1598482808020029441,2022-12-02 01:02:54+00:00,Tesla Semi Truck launch in 5 mins! https://t.co/jG3s9wuVGb
1598477759730581504,2022-12-02 00:42:50+00:00,Going live on Twitter in ~20 mins https://t.co/JdeI5ItUw3
1598420481769512960,2022-12-01 20:55:14+00:00,"🇯🇵🇯🇵 Congratulations Japan! 🇯🇵🇯🇵
https://t.co/WfqWIJMNGI"
1598414428525199360,2022-12-01 20:31:11+00:00,AI is getting really good https://t.co/OwQgDi4wun
1598381157124837376,2022-12-01 18:18:59+00:00,"I meet so many people who read twitter every day, but almost never tweet.

If I may beg your indulgence, please add your voice to the public dialogue!"
1598360883474108417,2022-12-01 16:58:25+00:00,Lot of people stuck in a damn-that’s-crazy ChatGPT loop 🔁
1598337312446087168,2022-12-01 15:24:45+00:00,"As a reminder, tap the stars icon on upper right of screen to switch between latest people you follow and recommended tweets"
1598157971384463360,2022-12-01 03:32:07+00:00,"Twitter is purging a lot of spam/scam accounts right now, so you may see your follower count drop"
1598127347932090370,2022-12-01 01:30:26+00:00,Exciting Neuralink update in 30 mins! https://t.co/5NYAyjP8mh
1598050795882442752,2022-11-30 20:26:14+00:00,Thanks @tim_cook for taking me around Apple’s beautiful HQ https://t.co/xjo4g306gR
1598028229784506369,2022-11-30 18:56:34+00:00,"RT @TwitterBusiness: Twitter 2.0:

Same mission.
Faster innovation.
More transparency.

https://t.co/mNBerk4vPE"
1598002191767580672,2022-11-30 17:13:06+00:00,RT @SpaceX: Falcon 9 is vertical on pad 40 in Florida ahead of launch of the @ispace_inc HAKUTO-R Mission 1 – the first privately-led Japan…
1597982424629383168,2022-11-30 15:54:33+00:00,Update from @Neuralink at 6pm PT
1597829226572705793,2022-11-30 05:45:48+00:00,Twitter core services latency reduced by ~400ms. Should feel noticeably faster.
1597735092247736322,2022-11-29 23:31:45+00:00,A little more progress to Mars https://t.co/TUjECUHaQ3
1597405399040217088,2022-11-29 01:41:40+00:00,"This is a battle for the future of civilization. If free speech is lost even in America, tyranny is all that lies ahead."
1597404145421414400,2022-11-29 01:36:41+00:00,"RT @pmarca: ""We look forward to a world founded upon four essential human freedoms. The first is freedom of speech and expression—everywher…"
1597336812732575744,2022-11-28 21:09:07+00:00,The Twitter Files on free speech suppression soon to be published on Twitter itself. The public deserves to know what really happened …
1597331143158034433,2022-11-28 20:46:36+00:00,RT @lexfridman: Apple should support free speech.
1597301968208556032,2022-11-28 18:50:40+00:00,Did you know Apple puts a secret 30%  tax on everything you buy through their App Store? https://t.co/LGkPZ4EYcz
1597300125243944961,2022-11-28 18:43:20+00:00,"Apple has also threatened to withhold Twitter from its App Store, but won’t tell us why"
1597295832759382016,2022-11-28 18:26:17+00:00,Apple should publish all censorship actions it has taken that affect its customers
1597293917707587585,2022-11-28 18:18:40+00:00,Accurate https://t.co/1PRfh67nWX
1597291218714906626,2022-11-28 18:07:57+00:00,Who else has Apple censored? https://t.co/lZculFIkAX
1597285572699074560,2022-11-28 17:45:31+00:00,Apple has mostly stopped advertising on Twitter. Do they hate free speech in America?
1597280496525844481,2022-11-28 17:25:21+00:00,https://t.co/9LwcH7iUmy
1597183438779342849,2022-11-28 10:59:40+00:00,https://t.co/r22bMdErLi
1597170780130852864,2022-11-28 10:09:22+00:00,https://t.co/KZ7jeME3AX
1597165510595989504,2022-11-28 09:48:26+00:00,My bedside table https://t.co/sIdRYJcLTK
1597164398543777792,2022-11-28 09:44:01+00:00,The amount of pro psy ops on Twitter is ridiculous! At least with new Verified they will pay $8 for the privilege haha.
1597032623020249088,2022-11-28 01:00:23+00:00,Twitter experienced slight degradation of service today from an old 3rd party tool used to block accounts that had no rate limit (sigh). Should be fixed now.
1596942103937921025,2022-11-27 19:00:41+00:00,"Just a note to encourage people of different political or other views to engage in civil debate on Twitter. 

Worst case, the other side has a slightly better understanding of your views."
1596718851097755648,2022-11-27 04:13:34+00:00,Slides from my Twitter company talk https://t.co/8LLXrwylta
1596716236477698048,2022-11-27 04:03:10+00:00,"Starry, starry night … https://t.co/IN3SeOH7f7"
1596704250880720898,2022-11-27 03:15:33+00:00,"Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs!"
1596621001693200385,2022-11-26 21:44:45+00:00,Follow World Cup on Twitter for best real-time coverage! https://t.co/9IfFSHbjl3
1596611595794370562,2022-11-26 21:07:22+00:00,RT @SpaceX: Falcon 9 launches Dragon to the @space_station https://t.co/yvh5C9U5AV
1596590805593964544,2022-11-26 19:44:45+00:00,"RT @SpaceX: Dragon separation confirmed; autonomous docking to the @space_station on Sunday, November 27 at ~7:30 a.m. ET https://t.co/U8sN…"
1596590790784188416,2022-11-26 19:44:42+00:00,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/SIVrDEYT9R
1596590767853928449,2022-11-26 19:44:36+00:00,RT @SpaceX: Liftoff! https://t.co/FcVOep82eo
1596427779587080195,2022-11-26 08:56:57+00:00,Simpson’s predicts I buy Twitter S26E12 https://t.co/yVmWGwrYY6
1596072934665240576,2022-11-25 09:26:55+00:00,What do you think of the culture war?
1595956011210182656,2022-11-25 01:42:19+00:00,Thanksgiving cuisine is such a delightful symphony of flavor! https://t.co/b61TpqqT5s
1595842114268569603,2022-11-24 18:09:44+00:00,"RT @Tesla: Happy Thanksgiving! 

Thanks to the Tesla team, owners and fans for helping us accelerate the world’s transition to sustainable…"
1595684143429550080,2022-11-24 07:42:00+00:00,"You might notice small, sometimes major, improvements in speed of Twitter. Will be especially significant in countries far away from USA."
1595682322707267584,2022-11-24 07:34:46+00:00,"Tesla Full Self-Driving Beta is now available to anyone in North America who requests it from the car screen, assuming you have bought this option. 

Congrats to Tesla Autopilot/AI team on achieving a major milestone!"
1595630109116989440,2022-11-24 04:07:18+00:00,Hate speech impressions down by 1/3 from pre-spike levels. Congrats to Twitter team! https://t.co/5BWaQoIlip
1595594047493660677,2022-11-24 01:44:00+00:00,"RT @TwitterBusiness: Stronger ROI for advertisers.
Relevant ads for everyone.

New Twitter solutions are now live 👇
https://t.co/9tWExprfZl"
1595589549924970496,2022-11-24 01:26:07+00:00,Have a great Thanksgiving! 🇺🇸♥️🇺🇸
1595535360863395842,2022-11-23 21:50:48+00:00,Awesome new Twitter merch! https://t.co/zqdL9xGRuR
1595505413113323520,2022-11-23 19:51:48+00:00,"World Cup traffic hit almost 20,000 tweets per second today! Great work by Twitter team managing record usage."
1595473875847942146,2022-11-23 17:46:29+00:00,"Should Twitter offer a general amnesty to suspended accounts, provided that they have not broken the law or engaged in egregious spam?"
1595358165373112320,2022-11-23 10:06:41+00:00,"More and more over time, as we hew closer to the truth, Twitter will earn the trust of the people"
1595339067452841984,2022-11-23 08:50:48+00:00,What is best in life?
1595290284136402944,2022-11-23 05:36:57+00:00,RT @SpaceX: Deployment of Eutelsat 10B confirmed https://t.co/2TwjY8ObzS
1595251031641755649,2022-11-23 03:00:58+00:00,RT @SpaceX: Liftoff! https://t.co/gTbH5zOKCq
1595250835096621057,2022-11-23 03:00:12+00:00,Found in closet at Twitter HQ fr 🤣🤣 https://t.co/3xSI3KvvHk
1595209407310094336,2022-11-23 00:15:34+00:00,RT @TeslaCharging: 40k Superchargers around the world — and counting https://t.co/w6tShTkwPA
1595207476936413187,2022-11-23 00:07:54+00:00,Wasn’t Twitter supposed to die by now or something … ?
1594962397114023937,2022-11-22 07:54:03+00:00,"Wait, if I Tweet does that count as work?"
1594866036708462593,2022-11-22 01:31:08+00:00,The Tactics of Mistake
1594865247323660290,2022-11-22 01:28:00+00:00,"Twitter added 1.6M daily active users this past week, another all-time high https://t.co/Si3cRYnvyD"
1594861031670820864,2022-11-22 01:11:15+00:00,"Holding off relaunch of Blue Verified until there is high confidence of stopping impersonation. 

Will probably use different color check for organizations than individuals."
1594835418117451776,2022-11-21 23:29:28+00:00,Starlink now works for high latitudes https://t.co/Ngdh8CJbCJ
1594828625232113664,2022-11-21 23:02:29+00:00,Tesla Megapacks are highly effective in addressing electricity demand spikes that cause power outages https://t.co/V4n5c4ZvNH
1594788419120824321,2022-11-21 20:22:43+00:00,Experience: what you get when you didn’t get what you wanted - Igor
1594773242626965505,2022-11-21 19:22:25+00:00,Fanaticism is always a function of repressed doubt – Dune
1594757734267764774,2022-11-21 18:20:47+00:00,"Hope all judgy hall monitors stay on other platforms – please, I’m begging u"
1594751560147312641,2022-11-21 17:56:15+00:00,Twitter is fun 🚀 💫 ♥️
1594509880840388610,2022-11-21 01:55:54+00:00,Our love will never die https://t.co/y5SldfAAt0
1594500655724609536,2022-11-21 01:19:15+00:00,And lead us not into temptation … https://t.co/8qNOXzwXS9
1594455929256349697,2022-11-20 22:21:31+00:00,"World Cup Qatar 2022: Opening Ceremony
https://t.co/TjSSitY7fK"
1594339820792430601,2022-11-20 14:40:09+00:00,World Cup starts soon! Follow on Twitter for best coverage by far.
1594191387519373313,2022-11-20 04:50:20+00:00,Twitter is ALIVE
1594165854605758466,2022-11-20 03:08:52+00:00,RT @Tesla: Inside Tesla exhibit at Petersen Automotive Museum opens tomorrow https://t.co/qU3IickfBw
1594150582599589888,2022-11-20 02:08:11+00:00,RT @TrungTPhan: Twitter servers right now https://t.co/f65xDOb981
1594131768298315777,2022-11-20 00:53:25+00:00,"The people have spoken. 

Trump will be reinstated.

Vox Populi, Vox Dei. https://t.co/jmkhFuyfkv"
1594078009954570240,2022-11-19 21:19:48+00:00,The most entertaining outcome is the most likely – my variant on Occam’s Razor
1593958104365993986,2022-11-19 13:23:21+00:00,Fascinating to watch Twitter Trump poll!
1593901355667582976,2022-11-19 09:37:51+00:00,Tesla FSD 10.69.3.1 going to wide release now
1593899029531803649,2022-11-19 09:28:36+00:00,Just leaving Twitter HQ code review https://t.co/pYcXRTJm14
1593893237873201152,2022-11-19 09:05:35+00:00,Trump poll getting ~1M votes/hour!
1593767953706921985,2022-11-19 00:47:45+00:00,Reinstate former President Trump
1593727662228283393,2022-11-18 22:07:39+00:00,First World Cup match on Sunday! Watch on Twitter for best coverage &amp; real-time commentary.
1593673339826212864,2022-11-18 18:31:47+00:00,"New Twitter policy is freedom of speech, but not freedom of reach.

Negative/hate tweets will be max deboosted &amp; demonetized, so no ads or other revenue to Twitter. 

You won’t find the tweet unless you specifically seek it out, which is no different from rest of Internet."
1593670880676020224,2022-11-18 18:22:01+00:00,Freedom Fridays …
1593659832552153093,2022-11-18 17:38:07+00:00,What should Twitter do next?
1593624195136487426,2022-11-18 15:16:30+00:00,https://t.co/OjhQJvruTy
1593494261038649344,2022-11-18 06:40:12+00:00,https://t.co/JU073T756X
1593459801966538755,2022-11-18 04:23:16+00:00,https://t.co/rbwbsLA1ZG
1593459039257563136,2022-11-18 04:20:14+00:00,🏴‍☠️
1593455727611215872,2022-11-18 04:07:05+00:00,And … we just hit another all-time high in Twitter usage lol
1593415171149791232,2022-11-18 01:25:55+00:00,"How do you make a small fortune in social media?

Start out with a large one."
1593264249731620864,2022-11-17 15:26:13+00:00,Twitter is like open-sourcing the news
1593160857588232192,2022-11-17 08:35:22+00:00,Coverage of FTX meltdown is incomparably faster *and* better quality on Twitter than old-school media
1592962254382604288,2022-11-16 19:26:11+00:00,RT @Tesla: Model S received the highest overall score from Euro NCAP among any vehicle tested under the current protocol → https://t.co/dTd…
1592771551111577600,2022-11-16 06:48:24+00:00,"RT @NASA: LIVE NOW: The #Artemis era of exploration begins today with @NASAArtemis I, the first integrated test flight of the rocket and sp…"
1592734699578761219,2022-11-16 04:21:58+00:00,RT @Tesla: https://t.co/2Ylnmh97Oz
1592658210917609472,2022-11-15 23:18:02+00:00,Punting relaunch of Blue Verified to November 29th to make sure that it is rock solid
1592618665933156352,2022-11-15 20:40:54+00:00,Welcoming back Ligma &amp; Johnson! https://t.co/LEhXV95Njj
1592447141720780803,2022-11-15 09:19:19+00:00,Twitter is All the News
1592254111088771072,2022-11-14 20:32:17+00:00,Sìì! https://t.co/Gj1wHytJxk
1592228299337760768,2022-11-14 18:49:43+00:00,Recent trend is promising https://t.co/0q7UdxSkbM
1591853644944932865,2022-11-13 18:00:58+00:00,"Btw, I’d like to apologize for Twitter being super slow in many countries. App is doing &gt;1000 poorly batched RPCs just to render a home timeline!"
1591851391773200384,2022-11-13 17:52:01+00:00,"Rolling out soon, Twitter will enable organizations to identify which other Twitter accounts are actually associated with them"
1591842546216763399,2022-11-13 17:16:52+00:00,Twitter feels increasingly alive
1591574318022299649,2022-11-12 23:31:02+00:00,Order at https://t.co/Q1VvqV5G0i! https://t.co/Ehca6KRk3v
1591487015845076996,2022-11-12 17:44:07+00:00,RT @Tesla: Join our growing team installing Solar + Powerwall across the US → https://t.co/BMlhHBbAJn https://t.co/mVupmqcjiK
1591487006508736512,2022-11-12 17:44:05+00:00,"RT @TeslaSolar: Tesla solar and Powerwall can power your home &amp; reduce your dependence on the grid – at the lowest price in the US →
https:…"
1591486248384102400,2022-11-12 17:41:04+00:00,RT @SpaceX: Deployment of @Intelsat Galaxy 31 confirmed https://t.co/OmnFr0GUdy
1591486131430121472,2022-11-12 17:40:36+00:00,RT @SpaceX: Liftoff! https://t.co/u2frCG8Jji
1591334141140045824,2022-11-12 07:36:39+00:00,🪦🤖
1591326005272141826,2022-11-12 07:04:19+00:00,Twitter is
1591313397362352130,2022-11-12 06:14:13+00:00,FTX meltdown/ransack being tracked in real-time on Twitter
1591137416420945920,2022-11-11 18:34:56+00:00,RT @SpaceX: Happy Veterans Day to all those who have served! https://t.co/81iK9DBhKj
1591132793698136064,2022-11-11 18:16:34+00:00,"RT @TeslaCharging: In pursuit of our mission, today we are opening up our EV connector design →

https://t.co/HTk7Si9XZy https://t.co/vMKts…"
1591121142961799168,2022-11-11 17:30:16+00:00,"As Twitter pursues the goal of elevating citizen journalism, media elite will try everything to stop that from happening"
1591102135613390850,2022-11-11 16:14:45+00:00,Twitter HQ is great (this is a real pic) https://t.co/EiAXAF0CaE https://t.co/qjfOQCr533
1590970255064854529,2022-11-11 07:30:42+00:00,Quite the day!
1590884973535711232,2022-11-11 01:51:49+00:00,"Going forward, accounts engaged in parody must include “parody” in their name, not just in bio"
1590785323105423360,2022-11-10 19:15:51+00:00,Usage of Twitter continues to rise. One thing is for sure: it isn’t boring!
1590755506112823296,2022-11-10 17:17:22+00:00,I love when people complain about Twitter … on Twitter 🤣🤣
1590746581426663424,2022-11-10 16:41:54+00:00,https://t.co/FxdcXa1I7i
1590612193590259712,2022-11-10 07:47:53+00:00,Are you seeing far fewer bots/scams/spam?
1590418042353512448,2022-11-09 18:56:24+00:00,RT @robinw: https://t.co/05QY6u4FSD
1590384919829962752,2022-11-09 16:44:47+00:00,"Please note that Twitter will do lots of dumb things in coming months. 

We will keep what works &amp; change what doesn’t."
1590383937284870145,2022-11-09 16:40:53+00:00,Complaint hotline operator online! Please mention your complaints below.
1590004271625691136,2022-11-08 15:32:13+00:00,"Twitter is the worst!
But also the best."
1589791846737522688,2022-11-08 01:28:07+00:00,https://t.co/3t5ahItE5z
1589784134691741696,2022-11-08 00:57:29+00:00,Twitter usage is at an all-time high lol
1589722050998210561,2022-11-07 20:50:47+00:00,"To be clear, my historical party affiliation has been Independent, with an actual voting history of entirely Democrat until this year"
1589657032994750464,2022-11-07 16:32:25+00:00,"RT @Tesla: Meet Megafactory, our new Megapack factory in Lathrop, CA 🔋🔋🔋 https://t.co/aw85eHECXI"
1589657015575773185,2022-11-07 16:32:21+00:00,RT @Tesla: View all destination chargers → https://t.co/lqJMwQTuvH
1589639376186724354,2022-11-07 15:22:16+00:00,"To independent-minded voters:

Shared power curbs the worst excesses of both parties, therefore I recommend voting for a Republican Congress, given that the Presidency is Democratic."
1589631946644414467,2022-11-07 14:52:44+00:00,How times have changed https://t.co/gCxUkZ4kZC
1589609169333948418,2022-11-07 13:22:14+00:00,"Twitter rules will evolve over time, but they’re currently the following: https://t.co/Ut1tXuefso"
1589414958508691456,2022-11-07 00:30:30+00:00,"My commitment to free speech extends even to not banning the account following my plane, even though that is a direct personal safety risk"
1589413653190938624,2022-11-07 00:25:19+00:00,Twitter needs to become by far the most accurate source of information about the world. That’s our mission.
1589403131770974208,2022-11-06 23:43:30+00:00,Widespread verification will democratize journalism &amp; empower the voice of the people
1589390597798125568,2022-11-06 22:53:42+00:00,"Going forward, any Twitter handles engaging in impersonation without clearly specifying “parody” will be permanently suspended"
1589022495189127169,2022-11-05 22:31:00+00:00,Search within Twitter reminds me of Infoseek in ‘98! That will also get a lot better pronto.
1589018654162972673,2022-11-05 22:15:44+00:00,RT @Tesla: Design &amp; manufacture actuators for our Optimus robot! https://t.co/UVFZAF0Roy
1589009644114284544,2022-11-05 21:39:56+00:00,"Twitter will soon add ability to attach long-form text to tweets, ending absurdity of notepad screenshots"
1588992081308962816,2022-11-05 20:30:08+00:00,This rocks https://t.co/sB1sL0Hdrv
1588945917217951746,2022-11-05 17:26:42+00:00,https://t.co/4UQlClBSct
1588750686006947840,2022-11-05 04:30:55+00:00,"Trash me all day, but it’ll cost $8"
1588739131815112704,2022-11-05 03:45:01+00:00,⚡️⚡️⚡️ Power to the People ⚡️⚡️⚡️
1588722833148252160,2022-11-05 02:40:15+00:00,RT @boringcompany: Full-scale Hyperloop Testing has begun https://t.co/cDUD1PEfkD
1588671155766194176,2022-11-04 23:14:54+00:00,"Regarding Twitter’s reduction in force, unfortunately there is no choice when the company is losing over $4M/day.

Everyone exited was offered 3 months of severance, which is 50% more than legally required."
1588666105023041536,2022-11-04 22:54:50+00:00,"Again, to be crystal clear, Twitter’s strong commitment to content moderation remains absolutely unchanged.

In fact, we have actually seen hateful speech at times this week decline *below* our prior norms, contrary to what you may read in the press."
1588661987701313537,2022-11-04 22:38:28+00:00,Excellent summary of Twitter’s Trust &amp; Safety from the head of the team https://t.co/sJ1MBf9Mub
1588639565426089984,2022-11-04 21:09:22+00:00,RT @SpaceX: Life at Starbase https://t.co/tYfYRLRQjU https://t.co/gmYHM4y3GR
1588538640401018880,2022-11-04 14:28:20+00:00,"Twitter has had a massive drop in revenue, due to activist groups pressuring advertisers, even though nothing has changed with content moderation and we did everything we could to appease the activists.

Extremely messed up! They’re trying to destroy free speech in America."
1588398244488368128,2022-11-04 05:10:27+00:00,Tiny talk is talk so small it feels like it’s coming from your own mind
1588391903636357122,2022-11-04 04:45:15+00:00,Why is small talk even legal!?
1588087419059916802,2022-11-03 08:35:20+00:00,A neuron doesn’t realize it’s a neuron
1588081971221053440,2022-11-03 08:13:41+00:00,"Because it consists of billions of bidirectional interactions per day, Twitter can be thought of as a collective, cybernetic super-intelligence"
1588065650387210240,2022-11-03 07:08:50+00:00,RT @DavidSacks: The entitled elite is not mad that they have to pay $8/month. They’re mad that anyone can pay $8/month.
1588060509302972421,2022-11-03 06:48:24+00:00,🎯 https://t.co/W55sUbxYed
1588049737894088704,2022-11-03 06:05:36+00:00,RT @SpaceX: Deployment of Eutelsat HOTBIRD 13G confirmed https://t.co/gq1HiV6HLE
1587923502354472960,2022-11-02 21:43:59+00:00,🤔 https://t.co/XuJdfMTTi1
1587913672801759234,2022-11-02 21:04:56+00:00,https://t.co/BYOBGBHOUA
1587899771091566595,2022-11-02 20:09:41+00:00,Advertisers should support:
1587894226695884800,2022-11-02 19:47:39+00:00,https://t.co/kGncG7Hs3M
1587877870860484610,2022-11-02 18:42:40+00:00,Twitter is simply the most interesting place on the Internet. That’s why you’re reading this tweet right now.
1587873929443565572,2022-11-02 18:27:00+00:00,Being attacked by both right &amp; left simultaneously is a good sign
1587853401014034435,2022-11-02 17:05:26+00:00,you get what you pay for
1587631360025542656,2022-11-02 02:23:07+00:00,Twitter speaks to the inner masochist in all of us
1587627120355934208,2022-11-02 02:06:16+00:00,"To all complainers, please continue complaining, but it will cost $8"
1587624757364760576,2022-11-02 01:56:53+00:00,RT @yoyoel: We’re staying vigilant against attempts to manipulate conversations about the 2022 US midterms. Read on for independent analysi…
1587553306901184512,2022-11-01 21:12:58+00:00,"RT @Stuck4ger: Wow that was amazing, @SpaceX #FalconHeavy https://t.co/Y0ozNxUtun"
1587523701452464131,2022-11-01 19:15:19+00:00,https://t.co/icg6e35LOe
1587498907336118274,2022-11-01 17:36:48+00:00,"Twitter’s current lords &amp; peasants system for who has or doesn’t have a blue checkmark is bullshit. 

Power to the people! Blue for $8/month."
1587495390869422084,2022-11-01 17:22:50+00:00,"RT @SpaceX: Falcon Heavy launches USSF-44 to orbit, and its two side boosters return to Earth – SpaceX's 50th mission of 2022 https://t.co/…"
1587442891894538240,2022-11-01 13:54:13+00:00,Sonic BOOMS!! https://t.co/6n5OxFc0Dy
1587433105811722240,2022-11-01 13:15:20+00:00,Falcon Heavy launch in ~30 mins https://t.co/Bluay8q80F
1587297730631696384,2022-11-01 04:17:24+00:00,😉 https://t.co/eaIYaDRBnu
1587297137099931649,2022-11-01 04:15:02+00:00,Halloween with my Mom https://t.co/xOAgNeeiNN
1587286170450464770,2022-11-01 03:31:28+00:00,"RT @Tesla: Happy Halloween 🎃 

🎥 transformerskids on Instagram https://t.co/dm8NlTTzg4"
1587204327873060865,2022-10-31 22:06:15+00:00,RT @SpaceX: Falcon Heavy rolling up the ramp ahead of tomorrow’s targeted launch of the USSF-44 mission; weather is 90% favorable for lifto…
1587129795732770824,2022-10-31 17:10:05+00:00,"If I had a dollar for every time someone asked me if Trump is coming back on this platform, Twitter would be minting money!"
1586918804780630016,2022-10-31 03:11:41+00:00,Bring back Vine?
1586885887341645824,2022-10-31 01:00:53+00:00,"Wachtell &amp; Twitter board deliberately hid this evidence from the court. Stay tuned, more to come … https://t.co/CifaNvtRtt"
1586871691686223872,2022-10-31 00:04:28+00:00,This is fake – I did *not* tweet out a link to The New York Times! https://t.co/d6V6m5ATW2
1586703490650284032,2022-10-30 12:56:06+00:00,RT @Tesla: 20k Model Y built at Giga Texas to date! https://t.co/8Rl5ZqgqQq
1586680643831836677,2022-10-30 11:25:19+00:00,"Just received this email from Twitter. This is an actual, real email that was autogenerated 🤣🤣 https://t.co/7DQp4sNINX"
1586411481574166528,2022-10-29 17:35:45+00:00,"Finally, the truth that carbs are amazing can be said on this platform! 
#FreeSpeech"
1586410852646674432,2022-10-29 17:33:16+00:00,Fresh baked bread &amp; pastries are some of the great joys of life
1586149451348910081,2022-10-29 00:14:33+00:00,"To be super clear, we have not yet made any changes to Twitter’s content moderation policies https://t.co/k4guTsXOIu"
1586108809772089345,2022-10-28 21:33:03+00:00,Ligma Johnson had it coming 🍆 💦 https://t.co/CgjrOV5eM2
1586104694421659648,2022-10-28 21:16:42+00:00,Comedy is now legal on Twitter
1586101267981426689,2022-10-28 21:03:05+00:00,"RT @Tesla: Solar + Powerwall ensures you never lose power, even if the grid goes down

🎥 @jeremyjudkins_ https://t.co/rZXpyTtnmb"
1586059953311137792,2022-10-28 18:18:55+00:00,"Twitter will be forming a content moderation council with widely diverse viewpoints. 

No major content decisions or account reinstatements will happen before that council convenes."
1585966869122457600,2022-10-28 12:09:02+00:00,🎶 let the good times roll 🎶
